id,text,is_gaming_related,main_category,detailed_category
2861,Game saves for Alan Wake 2 disappeared after update,True,request_info,troubleshooting_request
2862,Getting error code 500 when trying to play Valorant,True,request_info,troubleshooting_request
2863,How do I transfer my save files from ROG Ally to Xbox Series X?,True,request_info,troubleshooting_request
2864,Getting error code E74 when trying to play Final Fantasy XVI,True,request_info,troubleshooting_request
2865,Screen tearing issues when playing Alan Wake 2 on high settings,True,request_info,troubleshooting_request
2866,How do I transfer my save files from ROG Ally to Xbox One?,True,request_info,troubleshooting_request
2867,How do I transfer my save files from ROG Ally to Xbox One?,True,request_info,troubleshooting_request
2868,Can't get past loading screen in Doom Eternal,True,request_info,troubleshooting_request
2869,How do I transfer my save files from PlayStation 5 to VR Headset?,True,request_info,troubleshooting_request
2870,Screen tearing issues when playing Doom Eternal on high settings,True,request_info,troubleshooting_request
2871,Game saves for Street Fighter 6 disappeared after update,True,request_info,troubleshooting_request
2872,"My Xbox Series X won't connect to the internet, help!",True,request_info,troubleshooting_request
2873,Getting error code E74 when trying to play Fortnite,True,request_info,troubleshooting_request
2874,"Fortnite keeps crashing on my Steam Deck, any solutions?",True,request_info,troubleshooting_request
2875,Can't get past loading screen in Valorant,True,request_info,troubleshooting_request
2876,My Xbox Series X makes a loud noise when playing Baldur's Gate 3,True,request_info,troubleshooting_request
2877,"My Nintendo Switch won't connect to the internet, help!",True,request_info,troubleshooting_request
2878,Getting error code 0x00000001 when trying to play Assassin's Creed Mirage,True,request_info,troubleshooting_request
2879,How do I transfer my save files from Steam Deck to Nintendo Switch?,True,request_info,troubleshooting_request
2880,Game saves for Minecraft disappeared after update,True,request_info,troubleshooting_request
2881,Getting error code B84-01 when trying to play The Last of Us Part I,True,request_info,troubleshooting_request
2882,"Minecraft keeps crashing on my Xbox One, any solutions?",True,request_info,troubleshooting_request
2883,How do I transfer my save files from ROG Ally to PlayStation 4?,True,request_info,troubleshooting_request
2884,My PlayStation 4 makes a loud noise when playing Cyberpunk 2077,True,request_info,troubleshooting_request
2885,Getting error code 500 when trying to play Valorant,True,request_info,troubleshooting_request
2886,How do I fix the input lag on my mechanical keyboard?,True,request_info,troubleshooting_request
2887,My VR Headset makes a loud noise when playing Animal Crossing: New Horizons,True,request_info,troubleshooting_request
2888,Game saves for God of War Ragnarök disappeared after update,True,request_info,troubleshooting_request
2889,"Final Fantasy XVI keeps crashing on my PlayStation 5, any solutions?",True,request_info,troubleshooting_request
2890,Can't get past loading screen in Call of Duty: Modern Warfare III,True,request_info,troubleshooting_request
2891,"My Xbox Series X won't connect to the internet, help!",True,request_info,troubleshooting_request
2892,Game saves for Spider-Man 2 disappeared after update,True,request_info,troubleshooting_request
2893,Getting FPS drops in Diablo IV after latest update,True,request_info,troubleshooting_request
2894,Getting FPS drops in Hades II after latest update,True,request_info,troubleshooting_request
2895,My PlayStation 4 makes a loud noise when playing Hogwarts Legacy,True,request_info,troubleshooting_request
2896,Can't get past loading screen in Apex Legends,True,request_info,troubleshooting_request
2897,My Nintendo Switch makes a loud noise when playing Fortnite,True,request_info,troubleshooting_request
2898,My PC makes a loud noise when playing Among Us,True,request_info,troubleshooting_request
2899,Can't get past loading screen in Genshin Impact,True,request_info,troubleshooting_request
2900,"The Legend of Zelda: Tears of the Kingdom keeps crashing on my Nintendo Switch, any solutions?",True,request_info,troubleshooting_request
2901,Screen tearing issues when playing Animal Crossing: New Horizons on high settings,True,request_info,troubleshooting_request
2902,How do I transfer my save files from ROG Ally to Xbox One?,True,request_info,troubleshooting_request
2903,Getting error code WS-37397-9 when trying to play Starfield,True,request_info,troubleshooting_request
2904,My Xbox One makes a loud noise when playing Minecraft,True,request_info,troubleshooting_request
2905,How do I transfer my save files from VR Headset to Xbox One?,True,request_info,troubleshooting_request
2906,Getting FPS drops in Diablo IV after latest update,True,request_info,troubleshooting_request
2907,How do I fix the input lag on my capture card?,True,request_info,troubleshooting_request
2908,How do I fix the input lag on my gaming chair?,True,request_info,troubleshooting_request
2909,"Minecraft keeps crashing on my ROG Ally, any solutions?",True,request_info,troubleshooting_request
2910,How do I transfer my save files from Meta Quest 3 to ROG Ally?,True,request_info,troubleshooting_request
2911,"Final Fantasy XVI keeps crashing on my Nintendo Switch, any solutions?",True,request_info,troubleshooting_request
2912,Getting FPS drops in Starfield after latest update,True,request_info,troubleshooting_request
2913,Game saves for Apex Legends disappeared after update,True,request_info,troubleshooting_request
2914,Getting error code E74 when trying to play Among Us,True,request_info,troubleshooting_request
2915,"The Legend of Zelda: Tears of the Kingdom keeps crashing on my PC, any solutions?",True,request_info,troubleshooting_request
2916,Game saves for Cyberpunk 2077 disappeared after update,True,request_info,troubleshooting_request
2917,How do I transfer my save files from ROG Ally to Steam Deck?,True,request_info,troubleshooting_request
2918,Game saves for Alan Wake 2 disappeared after update,True,request_info,troubleshooting_request
2919,Getting error code 0x80070057 when trying to play Genshin Impact,True,request_info,troubleshooting_request
2920,Getting error code 0x00000001 when trying to play Doom Eternal,True,request_info,troubleshooting_request
2921,"Resident Evil 4 Remake keeps crashing on my Nintendo Switch, any solutions?",True,request_info,troubleshooting_request
2922,"My Gaming PC won't connect to the internet, help!",True,request_info,troubleshooting_request
2923,Getting FPS drops in The Last of Us Part I after latest update,True,request_info,troubleshooting_request
2924,Can't get past loading screen in Street Fighter 6,True,request_info,troubleshooting_request
2925,How do I transfer my save files from Xbox One to Xbox Series X?,True,request_info,troubleshooting_request
2926,How do I fix the input lag on my GPU?,True,request_info,troubleshooting_request
2927,Getting FPS drops in Baldur's Gate 3 after latest update,True,request_info,troubleshooting_request
2928,How do I fix the input lag on my mechanical keyboard?,True,request_info,troubleshooting_request
2929,Can't get past loading screen in Baldur's Gate 3,True,request_info,troubleshooting_request
2930,"My VR Headset won't connect to the internet, help!",True,request_info,troubleshooting_request
2931,How do I transfer my save files from VR Headset to PlayStation VR2?,True,request_info,troubleshooting_request
2932,How do I fix the input lag on my external drive?,True,request_info,troubleshooting_request
2933,Getting FPS drops in Alan Wake 2 after latest update,True,request_info,troubleshooting_request
2934,Game saves for Street Fighter 6 disappeared after update,True,request_info,troubleshooting_request
2935,How do I transfer my save files from PC to Meta Quest 3?,True,request_info,troubleshooting_request
2936,Getting FPS drops in Starfield after latest update,True,request_info,troubleshooting_request
2937,How do I fix the input lag on my mouse pad?,True,request_info,troubleshooting_request
2938,Getting error code E74 when trying to play Apex Legends,True,request_info,troubleshooting_request
2939,"My PC won't connect to the internet, help!",True,request_info,troubleshooting_request
2940,Getting FPS drops in Horizon Forbidden West after latest update,True,request_info,troubleshooting_request
2941,"Starfield keeps crashing on my Xbox Series X, any solutions?",True,request_info,troubleshooting_request
2942,Screen tearing issues when playing Red Dead Redemption 2 on high settings,True,request_info,troubleshooting_request
2943,My PlayStation VR2 makes a loud noise when playing The Last of Us Part I,True,request_info,troubleshooting_request
2944,How do I fix the input lag on my gaming monitor?,True,request_info,troubleshooting_request
2945,Game saves for Minecraft disappeared after update,True,request_info,troubleshooting_request
2946,Game saves for Street Fighter 6 disappeared after update,True,request_info,troubleshooting_request
2947,Game saves for Street Fighter 6 disappeared after update,True,request_info,troubleshooting_request
2948,"Street Fighter 6 keeps crashing on my Steam Deck, any solutions?",True,request_info,troubleshooting_request
2949,Game saves for Fortnite disappeared after update,True,request_info,troubleshooting_request
2950,"Cyberpunk 2077 keeps crashing on my PlayStation 5, any solutions?",True,request_info,troubleshooting_request
2951,Can't get past loading screen in Mortal Kombat 1,True,request_info,troubleshooting_request
2952,Getting error code BLZBNTBGS00000001 when trying to play Diablo IV,True,request_info,troubleshooting_request
2953,Getting error code 2002 when trying to play Red Dead Redemption 2,True,request_info,troubleshooting_request
2954,Getting error code B84-01 when trying to play Final Fantasy XVI,True,request_info,troubleshooting_request
2955,Can't get past loading screen in Hades II,True,request_info,troubleshooting_request
2956,Can't get past loading screen in Hades II,True,request_info,troubleshooting_request
2957,How do I transfer my save files from VR Headset to PlayStation VR2?,True,request_info,troubleshooting_request
2958,How do I transfer my save files from ROG Ally to Gaming PC?,True,request_info,troubleshooting_request
2959,Screen tearing issues when playing Call of Duty: Modern Warfare III on high settings,True,request_info,troubleshooting_request
2960,"Call of Duty: Modern Warfare III keeps crashing on my PC, any solutions?",True,request_info,troubleshooting_request
2961,Getting FPS drops in Among Us after latest update,True,request_info,troubleshooting_request
2962,How do I fix the input lag on my UPS?,True,request_info,troubleshooting_request
2963,Screen tearing issues when playing Genshin Impact on high settings,True,request_info,troubleshooting_request
2964,Getting error code BLZBNTBGS00000001 when trying to play The Last of Us Part I,True,request_info,troubleshooting_request
2965,Screen tearing issues when playing Fortnite on high settings,True,request_info,troubleshooting_request
2966,Getting error code 0x87e10bc6 when trying to play Baldur's Gate 3,True,request_info,troubleshooting_request
2967,"My Xbox One won't connect to the internet, help!",True,request_info,troubleshooting_request
2968,How do I transfer my save files from Xbox Series X to ROG Ally?,True,request_info,troubleshooting_request
2969,"My PlayStation 5 won't connect to the internet, help!",True,request_info,troubleshooting_request
2970,"My Nintendo Switch won't connect to the internet, help!",True,request_info,troubleshooting_request
2971,Screen tearing issues when playing Valorant on high settings,True,request_info,troubleshooting_request
2972,"Mortal Kombat 1 keeps crashing on my PlayStation 4, any solutions?",True,request_info,troubleshooting_request
2973,Getting FPS drops in Animal Crossing: New Horizons after latest update,True,request_info,troubleshooting_request
2974,"My Meta Quest 3 won't connect to the internet, help!",True,request_info,troubleshooting_request
2975,Getting error code E74 when trying to play League of Legends,True,request_info,troubleshooting_request
2976,"My PC won't connect to the internet, help!",True,request_info,troubleshooting_request
2977,How do I transfer my save files from VR Headset to PlayStation VR2?,True,request_info,troubleshooting_request
2978,Screen tearing issues when playing Call of Duty: Modern Warfare III on high settings,True,request_info,troubleshooting_request
2979,Screen tearing issues when playing Cyberpunk 2077 on high settings,True,request_info,troubleshooting_request
2980,Getting error code 0x87e10bc6 when trying to play Final Fantasy XVI,True,request_info,troubleshooting_request
2981,"My VR Headset won't connect to the internet, help!",True,request_info,troubleshooting_request
2982,Getting error code BLZBNTBGS00000001 when trying to play Mortal Kombat 1,True,request_info,troubleshooting_request
2983,Screen tearing issues when playing Final Fantasy XVI on high settings,True,request_info,troubleshooting_request
2984,"My Xbox One won't connect to the internet, help!",True,request_info,troubleshooting_request
2985,How do I transfer my save files from PlayStation 5 to Meta Quest 3?,True,request_info,troubleshooting_request
2986,Screen tearing issues when playing Doom Eternal on high settings,True,request_info,troubleshooting_request
2987,Getting FPS drops in Final Fantasy XVI after latest update,True,request_info,troubleshooting_request
2988,"Resident Evil 4 Remake keeps crashing on my Xbox Series X, any solutions?",True,request_info,troubleshooting_request
2989,Game saves for Horizon Forbidden West disappeared after update,True,request_info,troubleshooting_request
2990,Getting error code BLZBNTBGS00000001 when trying to play The Legend of Zelda: Tears of the Kingdom,True,request_info,troubleshooting_request
2991,Can't get past loading screen in Resident Evil 4 Remake,True,request_info,troubleshooting_request
2992,Getting FPS drops in Genshin Impact after latest update,True,request_info,troubleshooting_request
2993,Can't get past loading screen in League of Legends,True,request_info,troubleshooting_request
2994,How do I fix the input lag on my gaming laptop?,True,request_info,troubleshooting_request
2995,Can't get past loading screen in Starfield,True,request_info,troubleshooting_request
2996,How do I transfer my save files from VR Headset to PC?,True,request_info,troubleshooting_request
2997,How do I transfer my save files from Meta Quest 3 to VR Headset?,True,request_info,troubleshooting_request
2998,How do I fix the input lag on my cooling pad?,True,request_info,troubleshooting_request
2999,Can't get past loading screen in Starfield,True,request_info,troubleshooting_request
3000,"Spider-Man 2 keeps crashing on my PlayStation 5, any solutions?",True,request_info,troubleshooting_request
3001,How do I fix the input lag on my VR headset?,True,request_info,troubleshooting_request
3002,How do I fix the input lag on my gaming laptop?,True,request_info,troubleshooting_request
3003,"Horizon Forbidden West keeps crashing on my Steam Deck, any solutions?",True,request_info,troubleshooting_request
3004,Game saves for Alan Wake 2 disappeared after update,True,request_info,troubleshooting_request
3005,My Gaming PC makes a loud noise when playing Street Fighter 6,True,request_info,troubleshooting_request
3006,Getting FPS drops in Apex Legends after latest update,True,request_info,troubleshooting_request
3007,How do I transfer my save files from Xbox Series X to Steam Deck?,True,request_info,troubleshooting_request
3008,My Xbox One makes a loud noise when playing Assassin's Creed Mirage,True,request_info,troubleshooting_request
3009,My Nintendo Switch makes a loud noise when playing Hogwarts Legacy,True,request_info,troubleshooting_request
3010,Screen tearing issues when playing Among Us on high settings,True,request_info,troubleshooting_request
3011,Getting error code 40003 when trying to play Mortal Kombat 1,True,request_info,troubleshooting_request
3012,Screen tearing issues when playing Apex Legends on high settings,True,request_info,troubleshooting_request
3013,Screen tearing issues when playing Elden Ring on high settings,True,request_info,troubleshooting_request
3014,How do I fix the input lag on my UPS?,True,request_info,troubleshooting_request
3015,How do I transfer my save files from PlayStation 4 to Meta Quest 3?,True,request_info,troubleshooting_request
3016,"Horizon Forbidden West keeps crashing on my Steam Deck, any solutions?",True,request_info,troubleshooting_request
3017,Getting error code E-102 when trying to play Animal Crossing: New Horizons,True,request_info,troubleshooting_request
3018,My Xbox Series X makes a loud noise when playing Final Fantasy XVI,True,request_info,troubleshooting_request
3019,Can't get past loading screen in Starfield,True,request_info,troubleshooting_request
3020,Game saves for Alan Wake 2 disappeared after update,True,request_info,troubleshooting_request
3021,My Nintendo Switch makes a loud noise when playing Hades II,True,request_info,troubleshooting_request
3022,My Xbox One makes a loud noise when playing Diablo IV,True,request_info,troubleshooting_request
3023,Game saves for Call of Duty: Modern Warfare III disappeared after update,True,request_info,troubleshooting_request
3024,"The Legend of Zelda: Tears of the Kingdom keeps crashing on my VR Headset, any solutions?",True,request_info,troubleshooting_request
3025,Can't get past loading screen in Cyberpunk 2077,True,request_info,troubleshooting_request
3026,Game saves for Final Fantasy XVI disappeared after update,True,request_info,troubleshooting_request
3027,Game saves for Animal Crossing: New Horizons disappeared after update,True,request_info,troubleshooting_request
3028,Getting error code 2002 when trying to play The Last of Us Part I,True,request_info,troubleshooting_request
3029,My PlayStation 5 makes a loud noise when playing Apex Legends,True,request_info,troubleshooting_request
3030,Can't get past loading screen in The Legend of Zelda: Tears of the Kingdom,True,request_info,troubleshooting_request
3031,Getting FPS drops in Baldur's Gate 3 after latest update,True,request_info,troubleshooting_request
3032,Game saves for Assassin's Creed Mirage disappeared after update,True,request_info,troubleshooting_request
3033,"My Nintendo Switch won't connect to the internet, help!",True,request_info,troubleshooting_request
3034,"Spider-Man 2 keeps crashing on my PC, any solutions?",True,request_info,troubleshooting_request
3035,"My Meta Quest 3 won't connect to the internet, help!",True,request_info,troubleshooting_request
3036,My PlayStation 4 makes a loud noise when playing Red Dead Redemption 2,True,request_info,troubleshooting_request
3037,Getting FPS drops in Genshin Impact after latest update,True,request_info,troubleshooting_request
3038,Can't get past loading screen in Hades II,True,request_info,troubleshooting_request
3039,My PlayStation 5 makes a loud noise when playing Diablo IV,True,request_info,troubleshooting_request
3040,How do I fix the input lag on my microphone?,True,request_info,troubleshooting_request
3041,"My PlayStation VR2 won't connect to the internet, help!",True,request_info,troubleshooting_request
3042,How do I transfer my save files from PlayStation 5 to PC?,True,request_info,troubleshooting_request
3043,How do I transfer my save files from Xbox One to ROG Ally?,True,request_info,troubleshooting_request
3044,Screen tearing issues when playing Alan Wake 2 on high settings,True,request_info,troubleshooting_request
3045,My PlayStation 4 makes a loud noise when playing Diablo IV,True,request_info,troubleshooting_request
3046,Can't get past loading screen in Starfield,True,request_info,troubleshooting_request
3047,Screen tearing issues when playing Mortal Kombat 1 on high settings,True,request_info,troubleshooting_request
3048,Getting FPS drops in Assassin's Creed Mirage after latest update,True,request_info,troubleshooting_request
3049,Game saves for Valorant disappeared after update,True,request_info,troubleshooting_request
3050,"My PC won't connect to the internet, help!",True,request_info,troubleshooting_request
3051,Can't get past loading screen in Assassin's Creed Mirage,True,request_info,troubleshooting_request
3052,Can't get past loading screen in Alan Wake 2,True,request_info,troubleshooting_request
3053,Getting FPS drops in Final Fantasy XVI after latest update,True,request_info,troubleshooting_request
3054,Game saves for Horizon Forbidden West disappeared after update,True,request_info,troubleshooting_request
3055,"My PlayStation 5 won't connect to the internet, help!",True,request_info,troubleshooting_request
3056,Getting error code 0x80070057 when trying to play Alan Wake 2,True,request_info,troubleshooting_request
3057,My VR Headset makes a loud noise when playing Cyberpunk 2077,True,request_info,troubleshooting_request
3058,How do I transfer my save files from Xbox One to Xbox Series X?,True,request_info,troubleshooting_request
3059,Game saves for Fortnite disappeared after update,True,request_info,troubleshooting_request
3060,How do I transfer my save files from Nintendo Switch to Gaming PC?,True,request_info,troubleshooting_request
3061,"My PC won't connect to the internet, help!",True,request_info,troubleshooting_request
3062,How do I fix the input lag on my mechanical keyboard?,True,request_info,troubleshooting_request
3063,How do I transfer my save files from Gaming PC to ROG Ally?,True,request_info,troubleshooting_request
3064,Game saves for Fortnite disappeared after update,True,request_info,troubleshooting_request
3065,Getting error code 0x85150200 when trying to play Street Fighter 6,True,request_info,troubleshooting_request
3066,Getting error code 2002 when trying to play Red Dead Redemption 2,True,request_info,troubleshooting_request
3067,How do I transfer my save files from Gaming PC to ROG Ally?,True,request_info,troubleshooting_request
3068,"My Nintendo Switch won't connect to the internet, help!",True,request_info,troubleshooting_request
3069,How do I transfer my save files from ROG Ally to Xbox One?,True,request_info,troubleshooting_request
3070,"My ROG Ally won't connect to the internet, help!",True,request_info,troubleshooting_request
3071,Game saves for Spider-Man 2 disappeared after update,True,request_info,troubleshooting_request
3072,Game saves for Call of Duty: Modern Warfare III disappeared after update,True,request_info,troubleshooting_request
3073,Screen tearing issues when playing Genshin Impact on high settings,True,request_info,troubleshooting_request
3074,Game saves for Hogwarts Legacy disappeared after update,True,request_info,troubleshooting_request
3075,How do I transfer my save files from PC to ROG Ally?,True,request_info,troubleshooting_request
3076,How do I transfer my save files from Xbox Series X to PlayStation 4?,True,request_info,troubleshooting_request
3077,Game saves for Genshin Impact disappeared after update,True,request_info,troubleshooting_request
3078,"My Steam Deck won't connect to the internet, help!",True,request_info,troubleshooting_request
3079,My Meta Quest 3 makes a loud noise when playing Hades II,True,request_info,troubleshooting_request
3080,How do I fix the input lag on my gaming router?,True,request_info,troubleshooting_request
3081,Can't get past loading screen in Alan Wake 2,True,request_info,troubleshooting_request
3082,My VR Headset makes a loud noise when playing Horizon Forbidden West,True,request_info,troubleshooting_request
3083,How do I transfer my save files from ROG Ally to Meta Quest 3?,True,request_info,troubleshooting_request
3084,Screen tearing issues when playing Apex Legends on high settings,True,request_info,troubleshooting_request
3085,Game saves for Resident Evil 4 Remake disappeared after update,True,request_info,troubleshooting_request
3086,Game saves for Fortnite disappeared after update,True,request_info,troubleshooting_request
3087,"My PlayStation 5 won't connect to the internet, help!",True,request_info,troubleshooting_request
3088,Getting FPS drops in Genshin Impact after latest update,True,request_info,troubleshooting_request
3089,Can't get past loading screen in Minecraft,True,request_info,troubleshooting_request
3090,"My Xbox Series X won't connect to the internet, help!",True,request_info,troubleshooting_request
3091,"Minecraft keeps crashing on my Xbox One, any solutions?",True,request_info,troubleshooting_request
3092,Getting error code E74 when trying to play Doom Eternal,True,request_info,troubleshooting_request
3093,My ROG Ally makes a loud noise when playing Elden Ring,True,request_info,troubleshooting_request
3094,"Hades II keeps crashing on my PC, any solutions?",True,request_info,troubleshooting_request
3095,Game saves for Assassin's Creed Mirage disappeared after update,True,request_info,troubleshooting_request
3096,Game saves for Call of Duty: Modern Warfare III disappeared after update,True,request_info,troubleshooting_request
3097,"My Meta Quest 3 won't connect to the internet, help!",True,request_info,troubleshooting_request
3098,My Xbox Series X makes a loud noise when playing Fortnite,True,request_info,troubleshooting_request
3099,Getting FPS drops in Minecraft after latest update,True,request_info,troubleshooting_request
3100,"Genshin Impact keeps crashing on my Steam Deck, any solutions?",True,request_info,troubleshooting_request
3101,My Nintendo Switch makes a loud noise when playing Horizon Forbidden West,True,request_info,troubleshooting_request
3102,Game saves for Spider-Man 2 disappeared after update,True,request_info,troubleshooting_request
3103,Screen tearing issues when playing Minecraft on high settings,True,request_info,troubleshooting_request
3104,"My Nintendo Switch won't connect to the internet, help!",True,request_info,troubleshooting_request
3105,How do I fix the input lag on my gaming headset?,True,request_info,troubleshooting_request
3106,Game saves for Alan Wake 2 disappeared after update,True,request_info,troubleshooting_request
3107,Getting error code WS-37397-9 when trying to play Hades II,True,request_info,troubleshooting_request
3108,Getting FPS drops in Baldur's Gate 3 after latest update,True,request_info,troubleshooting_request
3109,My PlayStation 5 makes a loud noise when playing Hades II,True,request_info,troubleshooting_request
3110,Can't get past loading screen in Doom Eternal,True,request_info,troubleshooting_request
3111,Screen tearing issues when playing Baldur's Gate 3 on high settings,True,request_info,troubleshooting_request
3112,Can't get past loading screen in Assassin's Creed Mirage,True,request_info,troubleshooting_request
3113,Can't get past loading screen in Genshin Impact,True,request_info,troubleshooting_request
3114,How do I fix the input lag on my microphone?,True,request_info,troubleshooting_request
3115,"My Steam Deck won't connect to the internet, help!",True,request_info,troubleshooting_request
3116,Can't get past loading screen in Mortal Kombat 1,True,request_info,troubleshooting_request
3117,Game saves for Call of Duty: Modern Warfare III disappeared after update,True,request_info,troubleshooting_request
3118,Can't get past loading screen in Minecraft,True,request_info,troubleshooting_request
3119,"My Steam Deck won't connect to the internet, help!",True,request_info,troubleshooting_request
3120,Screen tearing issues when playing The Legend of Zelda: Tears of the Kingdom on high settings,True,request_info,troubleshooting_request
3121,Getting error code WS-37397-9 when trying to play Baldur's Gate 3,True,request_info,troubleshooting_request
3122,How do I fix the input lag on my mouse pad?,True,request_info,troubleshooting_request
3123,My Steam Deck makes a loud noise when playing Cyberpunk 2077,True,request_info,troubleshooting_request
3124,"My Xbox One won't connect to the internet, help!",True,request_info,troubleshooting_request
3125,How do I fix the input lag on my RGB lighting?,True,request_info,troubleshooting_request
3126,Where can I find the Potion in Hogwarts Legacy?,True,request_info,information_request
3127,How many players can play Resident Evil 4 Remake online?,True,request_info,information_request
3128,How do I unlock Ezio Auditore in The Legend of Zelda: Tears of the Kingdom?,True,request_info,information_request
3129,How long does it take to complete Diablo IV?,True,request_info,information_request
3130,Is there a new Final Fantasy game coming out?,True,request_info,information_request
3131,Where can I find the Master Sword in The Last of Us Part I?,True,request_info,information_request
3132,Does Doom Eternal have cross-save between Xbox One and PlayStation VR2?,True,request_info,information_request
3133,How long does it take to complete Final Fantasy XVI?,True,request_info,information_request
3134,What's the level cap in Call of Duty: Modern Warfare III?,True,request_info,information_request
3135,How do I unlock Sonic the Hedgehog in Baldur's Gate 3?,True,request_info,information_request
3136,Does Animal Crossing: New Horizons have multiple endings?,True,request_info,information_request
3137,What are the system requirements for Among Us?,True,request_info,information_request
3138,What's the level cap in Hogwarts Legacy?,True,request_info,information_request
3139,How do I unlock Ellie in Call of Duty: Modern Warfare III?,True,request_info,information_request
3140,What are the system requirements for Alan Wake 2?,True,request_info,information_request
3141,Does Horizon Forbidden West have multiple endings?,True,request_info,information_request
3142,Does Diablo IV have multiple endings?,True,request_info,information_request
3143,Does Valorant have multiple endings?,True,request_info,information_request
3144,How do I unlock Cloud Strife in Among Us?,True,request_info,information_request
3145,How do I unlock Sonic the Hedgehog in Valorant?,True,request_info,information_request
3146,Does Alan Wake 2 have multiple endings?,True,request_info,information_request
3147,Where can I find the Power Armor in Spider-Man 2?,True,request_info,information_request
3148,What are the system requirements for Apex Legends?,True,request_info,information_request
3149,Does Diablo IV have multiple endings?,True,request_info,information_request
3150,How many players can play Horizon Forbidden West online?,True,request_info,information_request
3151,Where can I find the Chaos Emerald in Street Fighter 6?,True,request_info,information_request
3152,Does Animal Crossing: New Horizons have multiple endings?,True,request_info,information_request
3153,What's the level cap in Valorant?,True,request_info,information_request
3154,When is Doom Eternal being released?,True,request_info,information_request
3155,Does Diablo IV have multiple endings?,True,request_info,information_request
3156,How do I unlock Nathan Drake in Among Us?,True,request_info,information_request
3157,What's the level cap in Hogwarts Legacy?,True,request_info,information_request
3158,Where can I find the Portal Gun in Baldur's Gate 3?,True,request_info,information_request
3159,Does Doom Eternal have cross-save between PlayStation 4 and Xbox One?,True,request_info,information_request
3160,Does Red Dead Redemption 2 have cross-save between PlayStation VR2 and Xbox One?,True,request_info,information_request
3161,Is there a new Call of Duty game coming out?,True,request_info,information_request
3162,Does Street Fighter 6 have cross-save between Gaming PC and Xbox Series X?,True,request_info,information_request
3163,How long does it take to complete Diablo IV?,True,request_info,information_request
3164,What's the level cap in Valorant?,True,request_info,information_request
3165,Where can I find the The One Ring in Hades II?,True,request_info,information_request
3166,Is there a new Mario game coming out?,True,request_info,information_request
3167,How long does it take to complete Assassin's Creed Mirage?,True,request_info,information_request
3168,Does Final Fantasy XVI have cross-save between Xbox Series X and PlayStation 4?,True,request_info,information_request
3169,What's the level cap in Starfield?,True,request_info,information_request
3170,When is Cyberpunk 2077 being released?,True,request_info,information_request
3171,How do I unlock Ellie in Cyberpunk 2077?,True,request_info,information_request
3172,Does Red Dead Redemption 2 have multiple endings?,True,request_info,information_request
3173,What's the level cap in God of War Ragnarök?,True,request_info,information_request
3174,When is Mortal Kombat 1 being released?,True,request_info,information_request
3175,How many players can play Elden Ring online?,True,request_info,information_request
3176,What's the level cap in Spider-Man 2?,True,request_info,information_request
3177,Where can I find the Master Sword in Resident Evil 4 Remake?,True,request_info,information_request
3178,What's the level cap in Resident Evil 4 Remake?,True,request_info,information_request
3179,How many players can play Call of Duty: Modern Warfare III online?,True,request_info,information_request
3180,Does The Legend of Zelda: Tears of the Kingdom have cross-save between Xbox Series X and PC?,True,request_info,information_request
3181,How long does it take to complete Cyberpunk 2077?,True,request_info,information_request
3182,What's the level cap in Spider-Man 2?,True,request_info,information_request
3183,Is there a new Halo game coming out?,True,request_info,information_request
3184,Does Minecraft have multiple endings?,True,request_info,information_request
3185,What's the level cap in Animal Crossing: New Horizons?,True,request_info,information_request
3186,When is Valorant being released?,True,request_info,information_request
3187,What are the system requirements for Mortal Kombat 1?,True,request_info,information_request
3188,Does Genshin Impact have multiple endings?,True,request_info,information_request
3189,Does Animal Crossing: New Horizons have cross-save between PC and PlayStation 5?,True,request_info,information_request
3190,Is there a new Assassin's Creed game coming out?,True,request_info,information_request
3191,What's the level cap in The Legend of Zelda: Tears of the Kingdom?,True,request_info,information_request
3192,What's the level cap in Assassin's Creed Mirage?,True,request_info,information_request
3193,How many players can play The Last of Us Part I online?,True,request_info,information_request
3194,What's the level cap in Starfield?,True,request_info,information_request
3195,How do I unlock Link in Cyberpunk 2077?,True,request_info,information_request
3196,What are the system requirements for Cyberpunk 2077?,True,request_info,information_request
3197,When is Alan Wake 2 being released?,True,request_info,information_request
3198,How do I unlock Agent 47 in Elden Ring?,True,request_info,information_request
3199,Is there a new Final Fantasy game coming out?,True,request_info,information_request
3200,How long does it take to complete Spider-Man 2?,True,request_info,information_request
3201,Does Alan Wake 2 have cross-save between Xbox One and Gaming PC?,True,request_info,information_request
3202,How many players can play Minecraft online?,True,request_info,information_request
3203,Does Mortal Kombat 1 have cross-save between Nintendo Switch and PlayStation VR2?,True,request_info,information_request
3204,How do I unlock Arthur Morgan in Animal Crossing: New Horizons?,True,request_info,information_request
3205,Where can I find the Power Star in Hogwarts Legacy?,True,request_info,information_request
3206,What's the level cap in Mortal Kombat 1?,True,request_info,information_request
3207,Does Animal Crossing: New Horizons have multiple endings?,True,request_info,information_request
3208,Does Alan Wake 2 have multiple endings?,True,request_info,information_request
3209,How long does it take to complete Elden Ring?,True,request_info,information_request
3210,What are the system requirements for God of War Ragnarök?,True,request_info,information_request
3211,How do I unlock Aloy in Fortnite?,True,request_info,information_request
3212,How do I unlock Agent 47 in Mortal Kombat 1?,True,request_info,information_request
3213,Does Diablo IV have multiple endings?,True,request_info,information_request
3214,When is Diablo IV being released?,True,request_info,information_request
